ID,Latitude,Longitude,n,date_min,date_max,mins,hours,days
2,-18.9375,34.357,12,2021-04-26 14:06:26 UTC,2021-04-27 20:00:34 UTC,1794.13333333333,29.9022222222222,1.24592592592593
3,-18.9374,34.357,12,2021-04-25 16:00:26 UTC,2021-04-29 8:00:10 UTC,5279.73333333333,87.9955555555556,3.66648148148148
4,-18.934,34.5044,4,2020-12-03 10:00:32 UTC,2020-12-05 6:00:31 UTC,2639.98333333333,43.9997222222222,1.83332175925926
2,-18.9308,34.5099,3,2020-12-03 16:00:03 UTC,2020-12-04 20:00:31 UTC,1680.46666666667,28.0077777777778,1.16699074074074
1,-18.9236,35.0112,18,2021-10-03 18:00:02 UTC,2021-10-04 18:00:02 UTC,1440,24,1
1,-18.9229,34.254,4,2021-09-04 18:00:13 UTC,2021-09-07 4:00:05 UTC,3479.86666666667,57.9977777777778,2.41657407407407
3,-18.9141,34.2002,3,2021-04-18 20:00:02 UTC,2021-04-19 22:00:36 UTC,1560.56666666667,26.0094444444444,1.08372685185185
5,-18.9141,34.4045,7,2021-04-23 20:00:26 UTC,2021-04-26 22:00:32 UTC,4440.1,74.0016666666667,3.08340277777778
1,-18.9139,34.4045,2,2021-04-23 14:00:50 UTC,2021-04-26 16:07:13 UTC,4446.38333333333,74.1063888888889,3.0877662037037
5,-18.9131,34.4098,2,2021-04-27 9:00:16 UTC,2021-04-29 3:00:30 UTC,2520.23333333333,42.0038888888889,1.75016203703704
4,-18.913,34.4095,4,2021-04-27 11:00:36 UTC,2021-04-29 15:00:01 UTC,3119.41666666667,51.9902777777778,2.16626157407407
3,-18.9127,34.4095,6,2021-04-27 19:00:10 UTC,2021-04-29 19:00:02 UTC,2879.86666666667,47.9977777777778,1.99990740740741
1,-18.9126,34.4044,3,2021-04-28 18:00:20 UTC,2021-04-30 2:00:45 UTC,1920.41666666667,32.0069444444444,1.33362268518519
2,-18.91,34.4097,2,2021-04-27 21:00:32 UTC,2021-04-29 23:00:56 UTC,3000.4,50.0066666666667,2.08361111111111
3,-18.9082,34.4058,2,2021-04-23 23:06:21 UTC,2021-04-26 3:00:10 UTC,3113.81666666667,51.8969444444445,2.16237268518519
2,-18.8935,34.4085,3,2021-05-13 17:00:06 UTC,2021-05-14 22:00:02 UTC,1739.93333333333,28.9988888888889,1.20828703703704
2,-18.8582,34.8906,12,2021-08-31 16:00:30 UTC,2021-09-01 16:00:35 UTC,1440.08333333333,24.0013888888889,1.00005787037037
1,-18.8321,34.7259,18,2021-08-15 18:00:02 UTC,2021-08-16 22:00:02 UTC,1680,28,1.16666666666667
1,-18.8147,34.2811,2,2021-05-20 18:00:29 UTC,2021-05-21 22:00:50 UTC,1680.35,28.0058333333333,1.16690972222222
2,-18.8147,34.2813,4,2021-05-19 16:00:52 UTC,2021-05-21 18:00:31 UTC,2999.65,49.9941666666667,2.08309027777778
3,-18.8147,34.2814,2,2021-05-20 4:00:18 UTC,2021-05-21 4:00:29 UTC,1440.18333333333,24.0030555555556,1.00012731481481
1,-18.8085,34.1668,12,2021-06-15 16:00:45 UTC,2021-06-17 16:00:36 UTC,2879.85,47.9975,1.99989583333333
2,-18.8078,34.1663,18,2021-06-14 18:00:38 UTC,2021-06-18 18:00:50 UTC,5760.2,96.0033333333333,4.00013888888889
2,-18.7542,34.2108,24,2021-05-25 18:00:05 UTC,2021-05-26 18:00:26 UTC,1440.35,24.0058333333333,1.00024305555556
1,-18.7113,34.3999,2,2021-05-21 4:00:38 UTC,2021-05-22 4:00:50 UTC,1440.2,24.0033333333333,1.00013888888889
1,-18.7106,34.2467,12,2021-07-25 4:00:15 UTC,2021-07-27 4:06:10 UTC,2885.91666666667,48.0986111111111,2.0041087962963
3,-18.6724,34.2777,2,2021-07-22 18:00:14 UTC,2021-07-24 16:00:56 UTC,2760.7,46.0116666666667,1.91715277777778
1,-18.6284,34.2902,2,2021-06-06 16:00:35 UTC,2021-06-07 18:00:32 UTC,1559.95,25.9991666666667,1.08329861111111
1,-18.6283,34.2902,4,2021-06-06 18:00:09 UTC,2021-06-08 6:00:32 UTC,2160.38333333333,36.0063888888889,1.5002662037037
1,-18.6021,34.3035,3,2021-07-29 22:00:48 UTC,2021-07-30 22:00:52 UTC,1440.06666666667,24.0011111111111,1.0000462962963
2,-18.601,34.2753,2,2021-05-31 18:00:32 UTC,2021-06-02 18:00:22 UTC,2879.83333333333,47.9972222222222,1.99988425925926
2,-18.6003,34.3439,2,2021-10-15 4:00:53 UTC,2021-10-17 6:00:14 UTC,2999.35,49.9891666666667,2.08288194444444
1,-18.5997,34.3425,2,2021-10-03 4:00:02 UTC,2021-10-26 4:00:06 UTC,33120.0666666667,552.001111111111,23.0000462962963
1,-18.5989,34.3441,2,2021-09-17 6:00:20 UTC,2021-11-05 4:00:02 UTC,70499.7,1174.995,48.958125
1,-18.5988,34.344,2,2021-09-17 4:06:14 UTC,2021-10-01 6:00:39 UTC,20274.4166666667,337.906944444444,14.0794560185185
4,-18.5675,34.3307,2,2021-07-02 22:00:27 UTC,2021-07-13 16:00:49 UTC,15480.3666666667,258.006111111111,10.7502546296296
1,-18.5674,34.3306,2,2021-07-02 4:00:13 UTC,2021-07-08 16:10:44 UTC,9370.51666666667,156.175277777778,6.50730324074074
2,-18.5616,34.3337,2,2021-09-25 6:00:15 UTC,2021-10-10 6:00:02 UTC,21599.7833333333,359.996388888889,14.999849537037
3,-18.5616,34.3479,2,2021-08-14 6:00:33 UTC,2021-09-26 6:00:57 UTC,61920.4,1032.00666666667,43.0002777777778
2,-18.5609,34.3487,2,2021-10-22 4:00:50 UTC,2021-10-30 6:00:16 UTC,11639.4333333333,193.990555555556,8.08293981481481
2,-18.5369,34.3542,2,2021-07-01 18:00:51 UTC,2021-07-04 6:00:56 UTC,3600.08333333333,60.0013888888889,2.50005787037037
1,-18.5368,34.3541,6,2021-07-02 4:00:02 UTC,2021-07-06 6:00:02 UTC,5880,98,4.08333333333333
2,-18.5368,34.3542,7,2021-07-01 22:00:20 UTC,2021-07-05 6:06:02 UTC,4805.7,80.095,3.33729166666667
1,-18.5342,34.3692,2,2021-06-28 22:00:20 UTC,2021-06-30 4:00:52 UTC,1800.53333333333,30.0088888888889,1.25037037037037
3,-18.5322,34.3656,5,2021-06-11 18:00:41 UTC,2021-06-18 6:00:50 UTC,9360.15,156.0025,6.50010416666667
3,-18.5321,34.3655,3,2021-06-12 6:00:47 UTC,2021-06-22 22:00:21 UTC,15359.5666666667,255.992777777778,10.6663657407407
4,-18.5321,34.3656,5,2021-06-10 22:00:21 UTC,2021-06-21 6:00:43 UTC,14880.3666666667,248.006111111111,10.333587962963
1,-18.0407,35.2,3,2021-07-07 3:00:04 UTC,2021-07-10 8:00:10 UTC,4620.1,77.0016666666667,3.20840277777778
1,-18.0405,35.1998,3,2021-07-07 4:00:32 UTC,2021-07-09 3:00:38 UTC,2820.1,47.0016666666667,1.95840277777778
2,-18.0405,35.1999,10,2021-07-06 19:06:32 UTC,2021-07-09 7:00:03 UTC,3593.51666666667,59.8919444444445,2.49549768518519
3,-18.0405,35.2,5,2021-07-06 20:00:57 UTC,2021-07-09 1:00:27 UTC,3179.5,52.9916666666667,2.20798611111111
1,-18.0404,35.1999,4,2021-07-07 2:00:46 UTC,2021-07-09 6:00:28 UTC,3119.7,51.995,2.16645833333333
